#Position (bp)	Coverage	Std
1282950.5	15.063223430375308	5.44178559993028
1294354.5	13.619694843914417	6.167919458412029
1305758.5	13.784724658014731	6.540648069259399
1317162.5	12.557348298842511	6.0623803310951665
1328566.5	14.49622939319537	6.177288370877346
1339970.5	14.171343388284813	5.618061018773552
1350288.5	14.5453856152513	6.287194352408447
1355990.5	14.028084714548802	5.900065548844605
1362778.5	14.495352507891967	7.122647789959195
1374182.5	13.107330761136444	5.165805738720721
1385586.5	14.574272185198176	6.666459864675084
1396990.5	15.820150824272185	7.30397397153908
1408394.5	15.663626797614873	6.896927421460394
1419798.5	14.707471062784988	6.209802334763095
1431202.5	14.285689231848474	6.213261013082895
1442606.5	12.899421255699755	7.014241163166146
1454010.5	14.14775517362329	5.397136047633118
1465414.5	15.877849877236057	7.352948666098896
1476818.5	15.116625745352508	5.360463302612948
1488222.5	14.95799719396703	7.222414834630694
1496458.5	14.688831886345698	8.010192303678485
1502160.5	13.946338383838384	6.77422700499116
1511030.5	15.923184847421957	7.31704237274404
1522434.5	14.290950543668888	5.6873560589014085
1533838.5	15.086110136794108	4.505764264801414
1545242.5	15.170291125920729	5.091102685282138
1556646.5	14.248158540862855	5.9035344239865895
1568050.5	15.700894423009471	7.517902169756079
1579454.5	15.559452823570677	6.321941270216116
1590858.5	14.768502279901789	6.934471813596705
1602262.5	13.32944580848825	5.935693918484337
1613666.5	14.699579095054366	6.573185647351082
1625070.5	14.40178884601894	6.365765813706088
1634971.0	13.077884958913899	6.7932515953922525
1640673.0	12.734619221815763	5.884601381743312
1647878.5	13.370308663626798	5.749132580631082
1659282.5	16.16730971588916	5.725197372374878
1670686.5	14.748772360575236	6.801437939862944
1682090.5	14.297439494914066	5.8949279365451694
1693494.5	14.939670291125921	7.291134711934989
1704898.5	13.506488951245178	6.052522077657059
1716302.5	14.271922132585058	5.679850174142052
1727706.5	14.263767099263417	5.589205159123089
1739110.5	14.23114696597685	5.356421257208216
1750514.5	14.828042792002806	7.288187566721687
1761581.0	17.698294342436387	16.554265713114575
1767283.0	15.072592592592592	4.845005064401283
1773322.5	13.831111890564713	6.261705979028459
1784726.5	14.892230796211855	7.9009398763373975
1796130.5	12.978954752718344	6.610532554371294
1807534.5	13.452823570676955	5.66400357640283
1818938.5	14.81874780778674	7.4678018075769845
1830342.5	13.94712381620484	7.260407810266478
1841746.5	13.855401613468958	6.958500525872828
1853150.5	14.657400911960716	6.301289028711525
1864554.5	14.698965275341985	6.985045658772644
1875958.5	13.376096106629253	6.1244116532865975
1886088.5	15.932926829268293	6.7763754158083
1891790.5	17.446624803767662	8.430992388388285
1898766.5	13.949140652402665	6.8519442972343745
1910170.5	13.825236759031919	6.356047007942076
1921574.5	13.036390740091196	4.7600159312844825
1932978.5	14.685198176078568	6.857700804913325
1944382.5	14.97001052262364	7.135876229908449
1955786.5	14.119344089793055	5.0551674198717
1967190.5	14.055857593826728	4.592343375446541
1978594.5	14.330410382321991	5.746096535440245
1989998.5	14.097246580147317	4.750094610366828
2001402.5	12.542178183093652	6.233360874661162
2008282.5	13.987691001697792	7.29120804605094
2013984.5	14.005305039787798	4.573582989476289
2024210.5	14.66310066643283	6.277510481581826
2035614.5	15.263679410733076	6.197872763909798
2047018.5	15.828218169063486	7.34718036238709
2058422.5	13.061557348298843	4.832143848279613
2069826.5	15.365047351806384	6.162287004791994
2081230.5	14.764994738688179	7.077773589895916
2092634.5	11.968870571729218	6.479976172492577
2104038.5	13.165468256752018	5.9389431086079325
2115442.5	13.342599088039284	5.835769730545242
2123305.0	13.258736403610275	5.2394635897801844
2129007.0	15.437950021177468	6.69588050640359
2138250.5	14.464486145212206	5.845010943428328
2149654.5	14.71238162048404	6.719338430547317
2161058.5	12.84093300596282	6.725853833234854
2172462.5	13.970712030866363	6.726479605629727
2183866.5	14.156436338126973	5.364968145187591
2195270.5	13.346106629252894	5.62531420845799
2206674.5	13.743335671694142	6.6083965487577325
2218078.5	13.26490705015784	5.369395718544312
2229482.5	13.548228691687127	5.67826750444022
2237971.0	13.21299120760811	5.47286669603783
2243673.0	15.054879094494941	4.8784399979483775
2252290.5	13.977639424763241	6.996278511678755
2263694.5	14.21615222728867	5.6940667058481935
2275098.5	14.020256050508593	5.200630981872361
2286502.5	14.248596983514556	6.049616549820303
2297906.5	14.587425464749211	5.942242171128987
2309310.5	14.944405471764293	7.527646926945499
2320714.5	13.964749210803227	7.112539255534712
2332118.5	12.453788144510698	5.314396441790177
2343522.5	12.343739038933707	5.521767454267779
2352500.5	13.675518925518926	6.4356493392339535
2358202.5	13.829554822753504	7.907023603029292
2366330.5	13.963346194317783	7.1205668887073585
2377734.5	15.450017537706069	6.117320202006416
2389138.5	15.531830936513504	6.168345949870043
2400542.5	13.680024552788495	6.329364568426764
2411946.5	14.161434584356366	5.826461185607167
2423350.5	15.36759031918625	5.980868012395079
2434754.5	15.800508593475973	7.474022590239525
2446158.5	13.664065240266574	5.989336367475444
2456351.5	14.06390558895569	6.14495899433708
2462053.5	15.52559867877787	8.241954263056716
2468966.5	13.956243423360224	7.53137946226985
2480370.5	14.781041739740441	6.881086477067084
2491774.5	14.501666082076465	6.333173338204413
2503178.5	13.440284110838302	5.432738166391494
2514582.5	14.903454928095405	7.556776791879387
2525986.5	14.657137846369695	6.403959556454233
2537390.5	13.520343739038934	5.948481026027702
2548794.5	13.569098561908103	5.910622745673217
2558192.0	12.762007847381952	6.339459209261539
2563894.0	15.906802890605531	7.856186167691064
2571602.5	14.13635566467906	5.45576259498244
2583006.5	15.383111189056471	6.758453402120604
2594410.5	14.525166608207646	6.422957607404631
2605814.5	14.350315678709224	7.457773093622473
2617218.5	13.883725008768852	6.970247941514513
2628622.5	14.577867414942126	6.8123878744083175
2640026.5	15.816117151876535	7.2971275754458675
2651430.5	15.34461592423711	6.541217829348415
2658342.5	15.376446280991736	7.942432335560605
2664044.5	14.132791629563668	5.597542314657489
2674238.5	14.476674850929498	5.734211544875982
2685642.5	14.741844966678359	6.6480719573883835
2697046.5	14.608119957909505	6.456556924843615
2708450.5	14.524640477025605	6.4895769437733515
2719854.5	15.828831988775868	7.454050756216646
2731258.5	15.823219922834094	7.201623516244787
2742662.5	14.426166257453525	6.4691413300010066
2752448.5	14.009059745347699	5.402653336594553
2758150.5	14.448084054388133	5.539664816517082
2765470.5	13.608032269379166	6.045339044831065
2776874.5	15.459400210452474	5.941415732377731
2788278.5	14.899508944230094	7.274392317211599
2799682.5	12.956418800420906	6.62899152107324
2811086.5	15.001139950894423	5.325563585116893
2822490.5	13.839003858295335	6.626133649523974
2833894.5	14.460890915468257	5.987498668195972
2844898.5	14.218879668049793	5.720124361271521
2850600.5	8.07875	3.554398683321837
2856702.5	10.883198877586812	7.615076472881204
2868106.5	13.724658014731673	6.7284738667276365
2879510.5	14.116713433882849	5.180628935734057
2890914.5	14.720712030866363	6.719684251238158
2902318.5	14.05305156085584	4.688676778511899
2913722.5	13.34487898982813	5.879959305222854
2925126.5	13.837688530340232	7.424984366624345
2936530.5	15.799807085233251	7.88311223030832
2943045.0	13.536615384615384	7.211443896815884
2948747.0	13.216279783208916	5.552149368826832
2959338.5	13.801034724658015	6.500303530133444
2970742.5	15.074009119607155	6.372732160357395
2982146.5	13.687741143458435	6.396033330987094
2993550.5	14.66687127323746	7.409846322186081
3004954.5	13.188442651701157	5.59981647742574
3016358.5	13.03796913363732	4.773151043850164
3027762.5	14.241055769905296	5.831568439064048
3033726.0	10.483747609942638	5.852064073444008
3039428.0	14.456391875746714	6.57939150765276
3050570.5	14.229480883900386	5.5975532686684195
3061974.5	14.320501578393547	5.834898154931979
3073378.5	14.05690985619081	4.8841542943294955
3084782.5	13.300070150824272	5.594889498038797
3096186.5	15.400473518063837	7.130830055832428
3107590.5	13.76166257453525	6.855513901403199
3118195.5	12.62237405669998	5.820054717627126
3123897.5	13.335419274092615	5.469107689893715
3130398.5	13.49605401613469	6.291826023550545
3141802.5	13.85575236759032	6.785923284481572
3153206.5	14.403367239565064	6.520298553781525
3164610.5	14.04551034724658	5.262555763152978
3176014.5	13.445457734128375	5.85557051601689
3187418.5	15.139512451771308	5.701969113500028
3198822.5	13.209838653104175	5.038931214030056
3207769.0	14.082447218369548	6.4303947689047405
3213471.0	15.604069175991862	13.142377078738681
3221630.5	14.905647141353912	7.675235655737084
3233034.5	13.28384777271133	5.9780816772741865
3244438.5	15.2428095405121	5.460132604004651
3255842.5	13.998070852332514	6.97510857264174
3267246.5	13.570676955454227	5.970045359914679
3278650.5	14.749298491757278	6.713515530269264
3288823.5	13.831469469917245	6.589490286896959
3294525.5	12.299756295694557	5.606077704589405
3301458.5	13.639424763240967	6.309355126996331
3312862.5	13.568484742195722	6.76495057602319
3324266.5	12.883374254647492	6.930512702071484
3335670.5	15.285952297439495	5.739691169186973
3347074.5	13.472904244124868	6.271263373535313
3355353.0	15.20240636522414	7.377014143091922
3361055.0	13.06462965925452	5.673190494381297
3369882.5	15.338653104173973	6.290460059382076
3381286.5	14.501841459137145	6.276874874498353
3392690.5	15.101631006664329	5.1868625021901
3404094.5	14.401175026306559	5.946837140425632
3414082.5	13.882291180587961	6.9082717365084125
3419784.5	14.007062146892656	5.09260985558907
3426902.5	14.813749561557348	7.102478065333068
3438306.5	15.221150473518064	6.039614053606448
3449710.5	14.472290424412487	5.755938784183482
3461114.5	13.993774114345843	6.775525932802713
3472435.0	15.50137937171843	7.0169958561004915
3478137.0	10.455089820359282	5.723153939740227
3483922.5	13.63267274640477	6.464537805243788
3495326.5	13.865398105927744	7.652025222351762
3506730.5	14.772974394949141	7.268621991902696
3518134.5	14.25771659066994	6.08152263604942
3528561.0	14.042861678484496	5.626098039603729
3534263.0	15.549360613810741	8.440433680570719
3540942.5	15.001666082076465	6.096650816229046
3552346.5	14.888372500876885	7.233933685251034
3563750.5	14.30305156085584	5.593463076014975
3575154.5	14.236759031918625	5.672713089754066
3584456.5	14.404305555555556	5.9622073652856695
3590158.5	13.670076117982873	6.130595853467568
3597962.5	14.201332865661172	5.440826736857008
3609366.5	16.54244124868467	7.096512351023474
3620770.5	13.142581550333217	4.864500357901502
3632174.5	14.413363732023852	6.173994180342141
3639035.5	13.881363244176013	6.9779017640314205
3644737.5	13.61369139335241	6.370080225391362
3654982.5	13.508505787443003	6.32999490492031
3666386.5	11.87451771308313	6.197660537792035
3677790.5	14.781129428270782	7.215175071703247
3685941.5	13.158432013066557	5.876050595446316
3691643.5	13.201813710421149	5.343316368944381
3700598.5	14.852770957558752	6.548044387708616
3712002.5	14.907751666082076	7.6086310347117045
3723406.5	14.420729568572431	6.697954320011212
3732210.5	13.911186331399097	6.782555752833631
3737912.5	12.914423076923077	6.779181933855123
3746214.5	14.813223430375308	6.824470331087591
3757618.5	13.703349701858997	6.3260456079626195
3769022.5	14.226587162399158	5.550413068705021
3778248.5	14.338677639046537	6.295706877319698
3783950.5	12.643250688705233	5.957513332389738
3791830.5	14.115047351806384	6.043844830048904
3803234.5	15.131620484040688	5.545386851064143
3814638.5	14.316818660119257	5.980420819753396
3824079.5	18.793928857983417	23.385695332592114
3829781.5	14.143402954661234	6.898839670021639
3837446.5	15.603735531392493	6.394312515820794
3848850.5	14.763767099263417	7.3910655441036415
3860254.5	15.022097509645738	4.93137757043564
3869764.0	15.518187787261983	6.371936584521496
3875466.0	13.634468197413566	5.6857997518053685
3883062.5	13.539547527183444	6.2274285513909975
3894466.5	15.219133637320239	5.005950510352757
3905870.5	13.853910908453175	6.858193081748651
3914922.0	14.87669801462905	7.542762600790797
3920624.0	14.330924548352817	6.479346735022452
3928678.5	16.221851981760786	6.827720387966025
3940082.5	16.79822869168713	6.854337033057966
3951486.5	15.099701858996843	5.4408186784681325
3958498.0	16.231004200076367	7.111853841510042
3964200.0	14.908708025042687	7.590613680729996
3974294.5	15.65538407576289	6.976654712582814
3985698.5	12.698351455629604	7.142723729775763
3996147.0	14.162646160328663	5.7392056058299294
4001849.0	10.986394557823129	6.626422223258949
4008506.5	13.154068747807786	5.179376243069684
4019910.5	13.805945282357067	7.552696898820827
4031314.5	14.558751315327955	6.411096406843869
4039369.0	13.381296493092455	6.530058025074473
4045071.0	12.782057023436334	6.808120157182745
4054122.5	14.823044545773413	6.917804234956446
4065526.5	15.60627849877236	6.730871411221726
4076875.5	14.40499380201877	8.284134325927843
4082577.5	4.890909090909091	4.486342912358876
4088334.5	15.036390740091196	5.451678614830179
4099738.5	14.025341985268327	4.322932007730219
4111142.5	13.81857243072606	7.294417271115566
4119434.5	14.633590733590733	8.80221321764916
4125136.5	15.958868894601542	7.80576380542726
4133950.5	13.202385128025254	5.392584903334419
4145354.5	13.182918274289722	5.1998637437292246
4153971.5	13.845797598627787	6.498568255035229
4159673.5	14.465374955148906	6.5186657552967695
4168162.5	14.561118905647142	5.96548296637393
4179566.5	14.213170817257103	5.173277735191651
4186508.0	11.029850746268657	4.813378894038116
4192210.0	13.445266106442578	6.383048278223255
4202374.5	16.403981059277445	6.6018449213979045
4212959.0	13.861443932411674	7.712094092352513
4218661.0	8.633312995729103	4.7270849918135776
4225182.5	15.97386881795861	7.934021818078835
4236586.5	14.266222378112943	5.342504427714996
4245044.5	13.64423076923077	6.763794161999063
4250746.5	15.223183978275628	6.3259506046343965
4259394.5	15.659680813749562	6.4357030921044585
4270798.5	14.07558751315328	5.244228174638045
4276611.5	9.792792792792794	7.604526864232174
4282313.5	13.523162225004471	5.611195276471153
4293606.5	14.476499473868818	6.204151369249223
4302261.0	14.939881456392888	8.484423143097365
4307963.0	13.691034733587925	6.136650826029703
4316414.5	12.680199929849175	6.818004153590147
4327270.5	13.105549088086923	5.193846169142435
4332972.5	14.02919708029197	4.783544634481108
4339222.5	13.242546474921081	5.1731675571679725
4350108.5	15.864969135802468	7.888436508938609
4355810.5	10.795366795366796	6.79129012939527
4362030.5	14.582514907050157	6.860519730427785
4371971.5	14.245340882283557	6.244384124749904
4377673.5	14.74606971975393	7.38190227536287
4384838.5	13.584180989126622	6.207507250456386
4391628.5	13.944852941176471	6.735346294429289
4397330.5	15.049198092761161	4.951564271010962
4405539.5	14.089568845618915	4.825134125846256
4411241.5	14.142145230185097	4.993493630978198
4419047.5	15.560098262853131	7.517809468413589
4424749.5	2.0	0.0
4430454.5	13.504121360925991	6.0187725151035085
4438025.5	10.984483681112895	6.686594080392024
4443727.5	13.800547873728151	7.0099906342968685
4450848.5	14.55611313868613	6.609859092770235
4456550.5	14.369718309859154	6.575733048119621
4463561.0	13.285217012944631	5.838409264062381
4469263.0	12.923563998190863	5.966323401004437
4476070.5	14.839880743598737	6.956584812632488
4481811.0	18.038961038961038	2.1712405933672394
4486588.5	14.28655834564254	6.06046762040787
4492252.0	11.509464575446188	5.77615620720356
4495607.5	15.52468120115179	6.744027020444734
4501261.5	14.135587961526529	6.278592679227372
4504532.5	10.875	4.913840995935189
4507436.0	12.50814218175451	5.995051364959219
4512498.5	16.366560942455823	6.872734622855297
4515345.0	16.29397967161845	5.7899106119566985
4516897.5	13.9934282584885	8.483570876012307
4519260.5	26.470689655172414	9.708883241295231
4522037.5	101.26073850791258	19.89731552330392
4524550.5	13.519814502529512	6.920257673901109
4526562.5	11.651937046004843	6.041472889380824
4527393.5	2.8	2.1908902300206647
4528157.5	14.512516469038209	6.8808799265718825
4529588.0	57.705882352941174	15.34820466531021
4530918.0	30.83447228549734	10.46729004909608
4532182.0	18.755573905862924	7.749750269011232
4533318.0	103.08953817153629	22.280238958948814
4534369.5	15.115163147792707	6.330167239060291
4535397.0	62.3741362290227	16.681441295995594
4536338.0	27.222094361334868	10.63723403832928
4537207.0	12.720368239355581	5.431443212811222
4538037.0	102.67509481668773	28.507301613080926
4538612.5	89.19166666666666	25.138781460789502
4538972.0	50.807799442896936	15.291867957406025
4539429.5	25.467625899280577	10.892707612742145
4539981.5	102.27372262773723	32.11529753507544
4540490.5	23.46808510638298	11.222886949861063
4540960.5	14.05531914893617	6.409434535419625
4541408.5	15.044600938967136	9.141942756924921
4541830.0	10.755395683453237	7.559516054194284
4542236.5	14.547979797979798	6.732065587225593
4542630.0	15.987212276214834	8.823648763046167
4543019.0	12.010335917312661	5.716832212216452
4543398.5	44.19892473118279	13.936299010408993
4543753.0	11.949554896142434	6.6791673107051075
4544088.5	12.577844311377245	5.485145973199382
4544417.0	33.31578947368421	15.592131062930152
4544728.0	8.237458193979933	2.8384601789158457
4545024.0	20.77815699658703	9.616893554481367
4545313.5	9.087412587412587	2.762764400535654
4545593.0	10.835164835164836	9.144745684073103
4545859.0	11.768339768339768	7.921185122516312
4546118.0	8.884169884169884	6.040084890349264
4546376.5	6.868217054263566	3.894938078539749
4546634.5	8.69767441860465	5.803634253003515
4546881.0	10.459574468085107	4.002127094008353
4547112.0	33.409691629955944	15.32884758492752
4547339.0	7.757709251101321	4.687597282397276
4547564.5	5.924107142857143	4.639215604881005
4547788.5	1.6294642857142858	1.6049588334729514
4548010.0	2.730593607305936	3.0174530370910873
4548227.0	14.82325581395349	7.940769103398511
4548441.5	12.794392523364486	6.02021516676984
4548655.5	5.4953271028037385	3.8994368153151955
4548869.0	5.089201877934272	2.14607404411332
4549081.5	4.721698113207547	3.809744209707028
4549290.5	6.694174757281553	4.172843318317057
4549496.0	9.034146341463414	3.64992482381654
4549701.0	12.151219512195121	5.505208177096551
4549905.5	7.235294117647059	3.597384670922507
4550102.0	11.60846560846561	7.19825081633134
4550203.5	5.0	0.8451542547285171
4550310.0	19.502512562814072	9.549658627380222
4550507.5	15.16326530612245	5.825699572601053
4550703.0	9.625641025641025	5.068758002934022
4550896.0	31.49738219895288	12.066786226785155
4551087.0	26.89005235602094	12.680941712763806
4551276.5	1.9574468085106382	2.524349505423509
4551464.0	30.946524064171122	13.854669669745073
4551649.0	1.4207650273224044	2.092139856780103
4551831.0	205.62983425414365	77.28307727535942
4552008.5	9.494252873563218	4.532133039205433
4552179.0	6.047904191616767	1.645170759023909
4552345.5	7.602409638554217	4.8108812408178405
4552508.5	8.7	4.69973403502794
4552668.5	3.20625	1.9732587260671117
4552827.5	9.537974683544304	4.598431212952214
4552985.5	17.60759493670886	6.500243422900563
4553142.0	47.483870967741936	18.281137820168627
4553297.0	42.14193548387097	15.755388223224337
4553452.0	9.716129032258065	4.963739485248935
4553607.0	22.967741935483872	9.439108760553001
4553762.0	18.35483870967742	6.250161288241468
4553917.0	16.73548387096774	6.770905500028974
4554072.0	3.174193548387097	1.584196142955423
4554227.0	6.651612903225806	3.6001792070090963
4554382.0	0.567741935483871	1.0655908553322622
4554537.0	8.406451612903226	3.201814001972289
4554692.0	1.2516129032258065	1.2260610940942598
4554847.0	1.9741935483870967	2.356870533075039
4555002.0	1.7032258064516128	1.534548373195651
4555157.0	16.83225806451613	5.920440262617791
4555312.0	2.858064516129032	2.389493130217126
4555467.0	0.9612903225806452	0.9804541409880654
4555622.0	3.096774193548387	1.8854279911143303
4555777.0	1.9225806451612903	1.6675266598439507
4555932.0	1.7032258064516128	1.5512741901105767
4556087.0	4.858064516129033	3.251798509807626
4556242.0	0.8774193548387097	0.9367066535680793
4556397.0	0.967741935483871	0.9837387536759294
4556552.0	0.9483870967741935	0.9738516810963533
4556707.0	1.5935483870967742	1.5366490564148487
4556861.5	12.876623376623376	6.9305459765062905
4557015.5	11.7987012987013	5.180507922748729
4557169.5	9.668831168831169	4.543441112511214
4557323.5	0.6298701298701299	0.7936435786107829
4557477.0	3.980392156862745	2.7724131203346882
4557630.0	0.0	0.0
4557782.5	7.0	1.9668302043215582
4557934.5	9.026315789473685	3.0736571736373968
4558086.0	7.112582781456954	2.9397932080267597
4558237.0	2.3112582781456954	1.5758945740782506
4558383.5	2.915492957746479	2.732176555860614
4558521.0	8.75187969924812	4.172952651850541
4558652.5	21.646153846153847	6.406727233631369
4558782.0	2.62015503875969	2.0535467522230633
4558911.0	5.976744186046512	3.2778325226453577
4559038.0	5.984	3.5877569594385847
4559162.0	10.300813008130081	2.673264196336499
4559284.5	0.0	0.0
4559406.0	0.7603305785123967	1.233150906022776
4559525.0	0.0	0.0
4559641.0	5.3826086956521735	2.265046309153236
4559754.5	2.0	0.0
4559865.0	1.944954128440367	1.699973016515478
4559973.0	0.0	0.0
4560079.0	1.0	0.0
4560183.5	1.2115384615384615	1.1929278784054478
4560285.0	0.9292929292929293	1.3632996217214537
4560381.0	0.7849462365591398	0.8859719163490114
4560473.5	0.0	0.0
4560562.5	0.0	0.0
4560648.0	0.0	0.0
4560731.0	0.0	0.0
4560811.0	0.0	0.0
4560890.0	0.0	0.0
4560969.0	1.2911392405063291	1.257886513566569
4561048.0	0.0	0.0
4561127.0	0.0	0.0
4561205.5	0.0	0.0
4561283.5	5.435897435897436	3.640935354604673
4561361.5	0.0	0.0
4561439.5	0.0	0.0
4561517.5	0.34615384615384615	0.5883484054145521
